Ticker,Sector,FreeCashFlow_Score,P/E_Score_raw,P/E_Score,SharpeRatio_Score,FinalScore,Rank
COIN,Financials,0.3035771849577094,0.0611077453593921,0.938892254640608,0.4042043108489124,0.5243598436299399,321
NWS,Communication Services,0.297537334169643,0.0773761300359655,0.9226238699640344,0.4254114109698161,0.5234255179480123,322
CPB,Consumer Staples,0.3820504578712838,0.0250852376861365,0.9749147623138634,0.2604291973887921,0.5234233710593101,323
EFX,Industrials,0.4048127491200074,0.0990189212816455,0.9009810787183544,0.3036393661580331,0.5233112331109192,324
NWSA,Communication Services,0.297537334169643,0.0687261980257062,0.9312738019742938,0.3908728220267504,0.5156589208681704,325
MAA,Real Estate,0.4202481263058287,0.052281257253432,0.947718742746568,0.2091605354820908,0.5151630339909291,326
TTD,Communication Services,0.3938651990666121,0.1064341495964178,0.8935658504035822,0.2981016637086277,0.5150463338603077,327
ZBRA,Information Technology,0.4078901393109077,0.0546314743625827,0.9453685256374172,0.2249523402369624,0.5142523154866769,328
CAG,Consumer Staples,0.4337232679897176,0.0054741130831015,0.9945258869168984,0.1392618924335198,0.5136256410010125,329
HOLX,Health Care,0.3885667221989552,0.0490650440213154,0.9509349559786844,0.2416709824960271,0.5132084704219956,330
INVH,Real Estate,0.4213578037901931,0.061792682696499,0.9382073173035008,0.2098814019514817,0.512969737292572,331
MTD,Health Care,0.3762626458752722,0.0590294026636118,0.9409705973363882,0.2664204524682134,0.5127223732914894,332
LULU,Consumer Discretionary,0.4256745593794763,0.0139406215694922,0.9860593784305076,0.1533675378539072,0.512097898637115,333
MHK,Consumer Discretionary,0.3493740292640005,0.0266707196602781,0.973329280339722,0.2677121384326605,0.5120620373373149,334
AOS,Industrials,0.3110899981279666,0.0332924396591189,0.9667075603408812,0.3203043329989716,0.5105395672531424,335
SWKS,Information Technology,0.4381009533476996,0.057721132276896,0.942278867723104,0.1753183511145156,0.5105195469903656,336
DPZ,Consumer Discretionary,0.3296304075160841,0.0432495939971623,0.9567504060028376,0.2970571586913804,0.507994432414699,337
IDXX,Health Care,0.3639244897272376,0.1087595897997743,0.8912404102002256,0.3168269306112255,0.5079899981343304,338
TROW,Financials,0.396796851503271,0.014598346805052,0.985401653194948,0.17430217999512,0.5066298905583289,339
ODFL,Industrials,0.3487410299316414,0.0489139319781658,0.9510860680218342,0.2713554119149053,0.5062288559536784,340
SOLV,Health Care,0.2657939500524122,0.0629225232519029,0.937077476748097,0.3895447673873751,0.5043042532616064,341
MOS,Materials,0.2867714487615856,0.0138269732295408,0.9861730267704591,0.3078788253821352,0.5029241351504126,342
SWK,Industrials,0.400209588253411,0.0418868003261506,0.9581131996738492,0.181338125258693,0.5019192327811272,343
XYZ,Financials,0.354985208233961,0.0247055585218999,0.9752944414781,0.2202401607109184,0.50065446395029,344
MOH,Health Care,0.3386053801143687,0.007480163932446,0.992519836067554,0.2213786493223592,0.4996116976627214,345
AVY,Materials,0.3565283636868361,0.0289951404281612,0.9710048595718388,0.2160127670269929,0.498716633454384,346
PPG,Materials,0.3631398418597887,0.0320314354091386,0.9679685645908612,0.2030688633964217,0.4965671651401004,347
PYPL,Financials,0.4246037025594528,0.0206294349543955,0.9793705650456044,0.1096165516185159,0.4965376160230171,348
WAT,Health Care,0.3264020017372285,0.0481459734014004,0.9518540265985996,0.2673578219894086,0.4963243552712939,349
TER,Information Technology,0.315953436268637,0.0800923464981292,0.9199076535018708,0.309533800767758,0.4952138107883434,350
VTR,Real Estate,0.4398978978566661,0.3322026759084678,0.6677973240915321,0.3933491956928338,0.4943031150779762,351
FRT,Real Estate,0.3040569731752156,0.0439952394873447,0.9560047605126551,0.2831224343428006,0.4933609477267229,352
MKC,Consumer Staples,0.3160601519509438,0.0387000736596073,0.9612999263403926,0.253852978623442,0.4909699322695279,353
LKQ,Consumer Discretionary,0.3419599559095947,0.0131189565778924,0.9868810434221076,0.1831973994062206,0.4878075152123364,354
JKHY,Financials,0.2925335776492856,0.0420024897388535,0.9579975102611464,0.2712115689623239,0.4857761548267553,355
EMN,Materials,0.3013264671940043,0.0086282508415615,0.9913717491584384,0.2237576840455693,0.4850694168388041,356
NDSN,Industrials,0.2955863833882616,0.0508025517874651,0.9491974482125348,0.2682792713616105,0.4834775692275482,357
HSIC,Health Care,0.2841149186778743,0.0365084084909383,0.9634915915090616,0.2670779815008638,0.4828168393741273,358
AKAM,Information Technology,0.3333090785824721,0.0478127501098513,0.9521872498901488,0.2113925168345974,0.4823975614504127,359
EPAM,Information Technology,0.3454003543542207,0.0375267760892153,0.9624732239107846,0.1841973398515543,0.4821613108703899,360
KEYS,Information Technology,0.3139115382966838,0.112989443355953,0.8870105566440469,0.3014565845867065,0.4821047576878995,361
GPC,Consumer Discretionary,0.2289111299582243,0.0405088582403283,0.9594911417596717,0.3397813543378234,0.4813462008125383,362
ALGN,Health Care,0.3737912797711432,0.0372501810070434,0.9627498189929564,0.1423819096158918,0.4810560304911118,363
IEX,Industrials,0.334190465632974,0.0458367891205071,0.9541632108794929,0.2031402637932221,0.4808672286550041,364
MTCH,Communication Services,0.3986812685744959,0.0304411579048433,0.9695588420951566,0.1014993037334631,0.4807899511783842,365
FDS,Financials,0.3403066718721921,0.0293810969369654,0.9706189030630346,0.1680074574902444,0.4777105769148606,366
TYL,Information Technology,0.3403108478906751,0.1565320578966953,0.8434679421033047,0.2852469182097871,0.4747387972501976,367
GNRC,Industrials,0.3004747573454441,0.0551337654128019,0.944866234587198,0.2271052528416413,0.4717813491668294,368
WY,Real Estate,0.330469181732011,0.1281059364052724,0.8718940635947275,0.2465286184289476,0.4677144772999069,369
BALL,Materials,0.3294766993838044,0.0415591806269987,0.9584408193730012,0.1610144767708178,0.4676272685966675,370
DXCM,Health Care,0.3149587436599059,0.0930508862071468,0.9069491137928531,0.2256692223677175,0.4657689983121336,371
TRGP,Energy,0.0,0.040408174125145,0.959591825874855,0.5899194666725045,0.4648533877642078,372
TRMB,Information Technology,0.2935123037821425,0.1442475521890082,0.8557524478109917,0.2993918261757614,0.4639482037088829,373
WTW,Financials,0.4599711976381276,0.4893905324618045,0.5106094675381955,0.4218458159022941,0.463725064087398,374
UDR,Real Estate,0.4029064326272188,0.2005158986422559,0.7994841013577441,0.2078460571891605,0.4633616206149589,375
CPT,Real Estate,0.3784342863222723,0.1558488291598636,0.8441511708401364,0.1940874038620908,0.462845286939577,376
RVTY,Health Care,0.342499088938863,0.0714827801693704,0.9285172198306296,0.1486538527940101,0.4601509573629371,377
POOL,Consumer Discretionary,0.2841492278827608,0.0530406089764917,0.9469593910235082,0.2078891010629523,0.4601142387790425,378
PAYC,Industrials,0.3164419553877656,0.0528256137782089,0.9471743862217912,0.1590292460810659,0.4584378718459633,379
MKTX,Unknown,0.2937096594983258,0.05456379089292,0.94543620910708,0.188903078284933,0.4577856500169342,380
DOC,Real Estate,0.3689931819580198,0.1579123823349631,0.8420876176650368,0.1905262391514643,0.4573814298281582,381
JBHT,Industrials,0.274608748976982,0.0415166505716961,0.958483349428304,0.1953687265105351,0.4559991223724445,382
HRL,Consumer Staples,0.2934099048508423,0.028354800640762,0.971645199359238,0.151793532702588,0.4543955815588847,383
ATO,Utilities,0.0,0.0380834296920036,0.9619165703079964,0.535475540438985,0.4492176332240943,384
ETR,Utilities,0.0,0.0369103324858191,0.9630896675141808,0.5297983534650812,0.4478664062937786,385
NI,Utilities,0.0,0.0356868513877579,0.964313148612242,0.5230027782321539,0.4461947780533187,386
AXON,Industrials,0.2538777255975802,0.4116323321019389,0.588367667898061,0.5574016799851558,0.4452818946039971,387
BF-B,Unknown,0.348471014772651,0.0222671767578294,0.9777328232421706,0.0390100558201162,0.4444112696277464,388
BK,Financials,0.0,0.0250642809111121,0.974935719088888,0.5059835901992292,0.4442757927864351,389
JPM,Financials,0.0,0.0240444359020302,0.9759555640979698,0.5006632697636517,0.4429856501584864,390
LLY,Health Care,0.0,0.0968957432412738,0.9031042567587262,0.5734029319168307,0.442952156602667,391
COO,Health Care,0.2603354267642739,0.0620421427402805,0.9379578572597196,0.1913315499994674,0.4429209928834656,392
GS,Financials,0.0,0.0275059785927269,0.972494021407273,0.4971244777113993,0.4408855497356017,393
ENPH,Unknown,0.2738709220140952,0.054041397367814,0.945958602632186,0.1445193962494026,0.4366917684701147,394
AXP,Financials,0.0,0.0412837040615018,0.9587162959384982,0.4898646420117502,0.4345742813850745,395
SO,Utilities,0.0,0.0406940277951481,0.9593059722048518,0.4845494648425898,0.4331566311142324,396
TSLA,Consumer Discretionary,0.4657869859255424,0.5535994005314284,0.4464005994685716,0.3743754833221408,0.4325476192074307,397
RJF,Financials,0.0,0.0260383217816321,0.9739616782183678,0.4656691606864971,0.4318892516714595,398
LYB,Materials,0.3465119477856563,0.2321159102801137,0.7678840897198863,0.2092476673951934,0.4317443062487864,399
WST,Health Care,0.2243152623154741,0.072466656500495,0.927533343499505,0.212429507968098,0.4317149603664705,400
STLD,Materials,0.0,0.0329710268467913,0.9670289731532088,0.4692089286867505,0.4308713705519877,401
WFC,Financials,0.0,0.0204859147330871,0.9795140852669127,0.4551000336764496,0.4303842356830087,402
SYF,Financials,0.0,0.0089555997187626,0.9910444002812374,0.4351973115035724,0.427872513535443,403
LW,Consumer Staples,0.1018551999465218,0.0374861483929819,0.962513851607018,0.3248021284744015,0.4269368740030346,404
PNW,Utilities,0.0,0.0276627250535365,0.9723372749464636,0.4498667721373208,0.4266612141251353,405
MS,Financials,0.0,0.0283395311267051,0.9716604688732948,0.4489950842666659,0.4261966659419882,406
CNP,Utilities,0.0,0.0470054606996902,0.9529945393003098,0.4666557593202195,0.4258950895861587,407
C,Financials,0.0,0.0218597504535574,0.9781402495464426,0.437066230398113,0.4245619439833666,408
PSX,Energy,0.0,0.0561471855564162,0.9438528144435836,0.4685946876877307,0.4237342506393943,409
APO,Financials,0.0,0.0479262157000311,0.9520737842999688,0.4587006765227669,0.4232323382468207,410
HPE,Information Technology,0.0,0.0531982251500702,0.9468017748499298,0.4570761951109016,0.4211633909882494,411
AEP,Utilities,0.0,0.0230289834928824,0.9769710165071176,0.4256647658168067,0.4207907346971772,412
FANG,Energy,0.0,0.0107496696401551,0.9892503303598448,0.4120099918025875,0.4203780966487296,413
MTB,Financials,0.0,0.0172926861379194,0.9827073138620804,0.4178776354984531,0.42017548480816,414
ED,Utilities,0.0,0.0270287771045378,0.972971222895462,0.4253954554099293,0.4195100034916174,415
ORCL,Information Technology,0.0,0.1457820557840639,0.854217944215936,0.5389744493022749,0.4179577180554632,416
PEG,Utilities,0.0,0.0338356886762433,0.9661643113237568,0.4257227158175431,0.4175661081423899,417
FSLR,Information Technology,0.0,0.0284191814037073,0.9715808185962926,0.4178445623733223,0.4168276142908845,418
SRE,Utilities,0.0,0.0328211346033227,0.9671788653966772,0.4169321272613567,0.4152332977974102,419
DUK,Utilities,0.0,0.0320976590824322,0.9679023409175678,0.4134752412778731,0.4144132746586322,420
DTE,Utilities,0.0,0.0314462992636192,0.9685537007363808,0.4071697136801749,0.4127170243249667,421
WEC,Utilities,0.0,0.0350031206395051,0.9649968793604948,0.410505390621471,0.4126506809945897,422
TPL,Energy,0.0,0.084612822832811,0.9153871771671888,0.4526225183595284,0.4104029086580151,423
LEN,Consumer Discretionary,0.0,0.0161935376360406,0.9838064623639594,0.3841701655294152,0.4103929883680124,424
EVRG,Utilities,0.0,0.0321927682286765,0.9678072317713234,0.3950480579610875,0.4088565869197232,425
RF,Financials,0.0,0.0164095687833304,0.9835904312166696,0.3790880874483753,0.4088035555995134,426
HBAN,Financials,0.0,0.0175815716926892,0.9824184283073109,0.3793831878834712,0.4085404848572346,427
PPL,Utilities,0.0,0.047549682914394,0.952450317085606,0.4089319871853712,0.4084146912812931,428
EXC,Utilities,0.0,0.0248075042710493,0.9751924957289508,0.3859145881161764,0.4083321251535382,429
FE,Utilities,0.0,0.0303770545692623,0.9696229454307376,0.3906051828403691,0.408068438481332,430
CMS,Utilities,0.0,0.0340081031777204,0.9659918968222796,0.3882502716519156,0.4062726505422586,431
STT,Financials,0.0,0.0165443676571004,0.9834556323428996,0.3702915969967926,0.4061241688019076,432
CFG,Financials,0.0,0.0244123177978721,0.975587682202128,0.3779232606363804,0.4060532828515525,433
AEE,Utilities,0.0,0.0364354737175949,0.963564526282405,0.3888388262874467,0.4057210057709555,434
PCG,Utilities,0.0,0.0188623041107949,0.9811376958892052,0.3706049246828173,0.4055227861716067,435
LNT,Utilities,0.0,0.0320731331823485,0.9679268668176516,0.3788825944098702,0.4040428383682565,436
XEL,Utilities,0.0,0.0324463720684861,0.967553627931514,0.3723078778979465,0.4019584517488381,437
FITB,Financials,0.0,0.0200723872286057,0.9799276127713944,0.3566194002867994,0.4009641039174581,438
FIS,Financials,0.5127359589132698,0.5619031318145435,0.4380968681854564,0.2144411595145794,0.4008557918753188,439
BAC,Financials,0.0,0.0222024987512796,0.9777975012487204,0.3513155906356604,0.3987339275653142,440
NUE,Materials,0.0,0.0409697399537243,0.9590302600462756,0.3692473501713845,0.398483283065298,441
NTRS,Financials,0.0,0.0224484226970689,0.9775515773029312,0.350710725977603,0.3984786909841602,442
DVN,Energy,0.0,0.0053060015681163,0.9946939984318836,0.3311216613822731,0.397744697944247,443
NCLH,Consumer Discretionary,0.0,0.0265141603528492,0.9734858396471509,0.3515983282113547,0.3975252503575516,444
PODD,Health Care,0.1467377302294205,0.2105520537249804,0.7894479462750196,0.3398872943877685,0.3974956642906046,445
MMM,Industrials,0.0,0.036354425294749,0.9636455747052508,0.3537912362894701,0.3952310432984163,446
PNC,Financials,0.0,0.0193957859232536,0.9806042140767464,0.3341166158767527,0.3944162489860496,447
SCHW,Financials,0.0,0.0442974899952976,0.9557025100047024,0.3573313413116961,0.3939101553949195,448
EIX,Utilities,0.0,0.0064546602858549,0.993545339714145,0.3189058652595883,0.39373536149212,449
BX,Financials,0.0,0.1001145105665852,0.8998854894334148,0.4042799024165526,0.3912496175549902,450
KKR,Financials,0.0,0.1438645703180542,0.8561354296819458,0.4434415815571846,0.3898731033717391,451
PRU,Financials,0.0,0.0387041425942832,0.9612958574057168,0.3323309267957037,0.3880880352604261,452
USB,Financials,0.0,0.0150185149518399,0.98498148504816,0.3079863013112361,0.3878903359078188,453
PSKY,Communication Services,0.7624825413385411,,0.0,0.2655822888006676,0.3846677031756167,454
BG,Consumer Staples,0.0,0.0060374368323762,0.9939625631676238,0.2872978780460289,0.3843781323640958,455
TECH,Health Care,0.2765456671620826,0.2428693251896864,0.7571306748103135,0.1482921408981209,0.3822451115773633,456
TFC,Financials,0.0,0.0159071764501052,0.9840928235498948,0.275243797280896,0.3778009862492372,457
TXN,Information Technology,0.0,0.060665843200599,0.939334156799401,0.3197949606540557,0.377738735236037,458
D,Utilities,0.0,0.0322452372293942,0.9677547627706058,0.2705710107667829,0.3714977320612165,459
AES,Utilities,0.0,0.0105679040750587,0.9894320959249412,0.2455602064673409,0.3704976907176846,460
APD,Materials,0.0,0.0790826936419773,0.9209173063580226,0.3137242406986882,0.3703924641170132,461
NEE,Utilities,0.0,0.0429962785937393,0.9570037214062608,0.2772547772584868,0.3702775495994242,462
KMX,Consumer Discretionary,0.0605760466423676,0.0240042441630834,0.9759957558369166,0.1601304859360754,0.3650682911888446,463
ES,Utilities,0.0,0.0528847828699541,0.947115217130046,0.2621573146571005,0.3627817595361439,464
AWK,Utilities,0.0,0.0420463827111282,0.9579536172888716,0.232794034869188,0.3572242956474179,465
EXE,Energy,0.5277063406006297,,0.0,0.4663504961135248,0.3509876850743093,466
AMCR,Materials,0.0,0.0452992559878083,0.9547007440121916,0.213334285526102,0.3504105088614881,467
HUM,Health Care,0.0,0.0310614898949482,0.9689385101050516,0.1884358870828708,0.3472123191563767,468
PLTR,Information Technology,0.4535189839219096,,0.0,0.5493585968099318,0.3462151726117434,469
LUV,Industrials,0.0,0.1003443635414874,0.8996556364585125,0.2523155987319443,0.345591370557137,470
SBAC,Real Estate,0.0,0.0423201220528918,0.9576798779471082,0.1779997594462211,0.3407038912179987,471
VTRS,Health Care,0.6233916457615228,,0.0,0.2902680670219982,0.3364370784112086,472
DASH,Consumer Discretionary,0.0,0.307654625671727,0.692345374328273,0.3847241246250232,0.3231208496859888,473
DAY,Industrials,0.261516550109566,0.493412326503807,0.5065876734961929,0.1993273382891048,0.3163811235794157,474
CRWD,Information Technology,0.4698522528192484,,0.0,0.4279280185651734,0.3163193066972514,475
DDOG,Information Technology,0.3986848233528775,0.8375054203472195,0.1624945796527804,0.3031579239776316,0.2991696804302746,476
TTWO,Communication Services,0.4491444978354665,,0.0,0.3857318381629221,0.2953773505830632,477
KHC,Consumer Staples,0.551247705449236,,0.0,0.2442958140314126,0.2937878263891181,478
DD,Materials,0.4699855140655247,1.0,0.0,0.3522464341951396,0.2936681358847517,479
SW,Materials,0.0,0.3595539314987008,0.6404460685012991,0.3054832110710908,0.2837787838717169,480
WBA,Unknown,0.6144637894509808,,0.0,0.0848920527581745,0.2712531316078447,481
IFF,Materials,0.5722554833251935,,0.0,0.1160101654972019,0.263705242979238,482
MCHP,Information Technology,0.4224236659687442,,0.0,0.3131060678971558,0.2629012867566444,483
IP,Materials,0.3860015748808112,,0.0,0.3346200632625813,0.2547866489310989,484
BXP,Real Estate,0.4354390676379947,,0.0,0.2643469501058513,0.2534797120869533,485
CCI,Real Estate,0.4594841967322506,,0.0,0.1915455980873435,0.2412573581191033,486
CSGP,Real Estate,0.1627074807541547,0.7260696737159594,0.2739303262840405,0.3061515142453466,0.239107544460478,487
STZ,Consumer Staples,0.4470154114345318,,0.0,0.1602334346183892,0.2268761949593294,488
ARE,Real Estate,0.4614838434998662,,0.0,0.1400598280050899,0.2266114858014734,489
EL,Consumer Staples,0.4806730198746077,,0.0,0.0976902846193171,0.2215762933356382,490
HAS,Consumer Discretionary,0.329260628648304,,0.0,0.290096349575597,0.2187331563320007,491
BAX,Health Care,0.4910676463652223,,0.0,0.0649540276916866,0.2159132668535949,492
SJM,Consumer Staples,0.3101920737506803,,0.0,0.2900397899542782,0.2110887664865556,493
CRL,Health Care,0.3792800530587628,,0.0,0.1274027994101644,0.1899328610465544,494
IRM,Real Estate,0.0,,0.0,0.5447817447392755,0.1634345234217826,495
COF,Financials,0.0,,0.0,0.4184918501635942,0.1255475550490782,496
CZR,Unknown,0.2104157588033837,,0.0,0.1234667675678962,0.1212063337917223,497
BA,Industrials,0.0,,0.0,0.3281782401732078,0.0984534720519623,498
KEY,Financials,0.0,,0.0,0.3213841597324672,0.0964152479197401,499
INTC,Information Technology,0.0,,0.0,0.266045828883822,0.0798137486651466,500
ALB,Materials,0.0,,0.0,0.1852932844233415,0.0555879853270024,501
DOW,Materials,0.0,,0.0,0.1212693653364672,0.0363808096009401,502
MRNA,Health Care,0.0,,0.0,0.0,0.0,503
